658	13060	10568	2868	28336	28775	3465
659	13112	10736	2428	28423	27174	2627
660	12592	10288	2660	28296	25107	1926
661	12708	10300	2816	28216	23184	1709
662	13372	11072	2928	28007	21438	1892
663	13372	10960	3060	27642	20484	2566
664	12760	10168	3288	27176	20762	3726
665	12976	10292	3292	26604	21518	4730
666	12932	10660	3124	26186	21817	5413
667	12448	10304	3204	25228	22489	5603
668	12460	10596	3092	23576	23051	5385
669	12504	10756	2932	21580	22387	4874
670	11844	10504	2848	19118	21125	3811
671	12048	10972	2704	16395	18875	2491
672	12792	11936	2796	13430	15466	965
673	12244	11332	2780	9988	11982	-169
674	12008	11204	2796	6173	8705	-787
675	12480	11700	2908	2473	4892	-1220
676	12152	11160	2820	-788	801	-1394
677	12336	11320	2840	-4193	-2543	-1463
678	12864	11688	2912	-7355	-5900	-1215
679	12500	11256	2844	-10500	-9238	-760
680	12048	10744	2900	-13331	-11684	-494
681	12600	11316	2776	-15925	-14280	-559
682	12568	11052	2856	-17987	-16997	-836
683	11856	10196	2972	-20418	-18960	-994
684	11604	9996	2880	-22247	-19853	-1087
685	12656	11044	2988	-23272	-20671	-1885
686	12468	10344	2992	-24053	-21320	-2383
687	12288	10120	3268	-24918	-20756	-2308
688	12624	10532	3308	-25651	-19778	-2263
689	12628	10676	3172	-25803	-19342	-2388
690	12236	10204	3160	-26001	-18955	-2635
691	12008	10088	3080	-26193	-18717	-2703
692	12684	10796	3096	-26348	-18984	-3044
693	12780	10988	3040	-26678	-19691	-3696
694	12376	10464	2612	-27017	-20349	-4290
695	11992	9984	2768	-27208	-20982	-4879
696	12068	9992	2872	-27057	-21456	-5695
697	12984	10760	2836	-26142	-21973	-7082
698	13480	11072	3036	-25452	-21916	-7751
699	13292	10580	3296	-24610	-20825	-7684
700	12868	10108	3500	-22983	-18533	-7260
701	13160	10516	3600	-20704	-16241	-6719
702	13016	10128	3684	-18001	-14154	-5821
703	12564	9776	3716	-15046	-11632	-4415
704	12948	10276	3924	-11959	-8749	-3107
705	13408	10596	3772	-8707	-6637	-1731
706	12852	10244	3872	-5405	-4618	-356
707	12380	9764	3976	-2044	-1872	846
708	12632	9980	3940	1323	679	1958
709	12540	10172	4004	4698	3147	2901
710	12608	10260	4084	7878	6077	3681
711	13076	10484	3988	11240	9615	4540
712	13160	10676	3928	13898	12582	5061
713	12712	10136	3772	16351	15511	5348
714	12552	10124	3728	18676	18007	5434
715	13068	10636	3372	20771	19932	5102
716	12660	11604	4476	20088	19401	4678
717	11396	9892	16888	14804	17935	2166
718	12708	7268	308	18100	20551	4208
719	12712	12176	2732	19024	15728	3083
720	15292	6908	4320	18887	14685	383
721	10264	9152	4472	12473	11154	3231
722	12584	12700	3308	8818	7140	1878
723	13108	10936	3784	6940	7648	924
724	11952	10604	4268	10193	10875	3576
725	12424	10152	4128	11346	12790	4182
726	12664	11120	1428	14009	12154	2489
727	13884	9984	6712	16159	14366	2091
728	11304	10196	2936	16989	14543	907
729	12344	9544	-184	19143	12243	872
730	14076	13080	1644	12851	9250	1146
731	10940	13652	2628	4673	6085	1015
732	10128	13408	4852	-1095	3535	509
733	12596	12068	4500	-5554	-1250	-1547
734	11236	9684	4328	-1954	6062	-3431
735	11504	9588	3812	2539	9374	-893
736	12452	11732	7876	6391	11278	1861
737	12316	11588	4316	3192	13535	1459
738	12648	10976	3644	-2529	2771	-1999
739	11852	8264	-844	-1234	1359	2008
740	11700	11252	8468	760	3444	4141
741	10752	9704	6516	2925	4523	4619
742	11916	9348	2224	2452	1361	5036
743	13304	10360	4668	713	-1565	4957
744	12848	10160	5044	710	-690	5477
745	12520	10624	4924	1537	-674	5113
746	12628	10612	4228	1352	-1199	3444
747	12464	10348	6480	-1033	-2291	2029
748	13876	8904	6188	165	1288	768
749	13636	9092	2852	4978	4225	1779
750	14060	8808	2308	2916	1560	2340
751	14748	10412	2792	-3252	-4076	-60
752	14512	8996	4856	-4528	-6166	-700
753	13908	8232	5712	-953	-1567	1019
754	14300	8224	4632	-1605	-659	2849
755	14684	8960	5840	-4255	-2984	3326
756	14564	8368	5708	-3761	-249	3692
757	15272	6680	3496	-1922	2466	6012
758	15784	8308	4096	-2408	1092	7837
759	15544	7352	4292	-3725	-643	7173
760	15820	6808	5380	-2738	-1044	7971
761	15828	6644	4996	-3020	-676	8363
762	16280	7296	3876	-2796	-1486	8272
763	17036	6164	5384	-3264	-3127	7945
764	16692	5356	5396	-2569	-1933	8205
765	15952	5068	5504	-5253	-4085	7974
766	16452	5724	4396	-5538	-4244	6350
767	16568	3804	2588	-3390	-2742	7207
768	16908	4624	3924	-3053	-2867	7449
769	17072	4152	5300	-4075	-2940	7008
770	16664	3372	5024	-4809	-3445	7177
771	17456	3288	5216	-6247	-3840	6512
772	17404	1760	4204	-5050	-1708	7718
773	16824	2884	3480	-1332	1128	8814
774	17416	2884	3064	750	462	7438
775	17148	1668	4368	-341	-2076	7329
776	17832	1464	4540	-3417	-1914	6329
777	15764	1100	1848	-2543	-2287	6167
778	18204	676	3948	-1647	-3541	7572
779	17820	1068	4020	-2510	-1461	6765
780	17332	-968	2740	-1366	-750	7575
781	17056	60	2020	-944	-1302	7516
782	17476	-628	2704	-1604	-236	7364
783	16700	-1308	2536	-2408	766	8569
784	16644	-1928	1812	-2856	-2245	8182
785	16864	-2520	2492	-2362	-2151	6802
786	16512	-2632	1316	-2948	-3696	6560
787	16784	-2900	2572	-3560	-1616	7542
788	15652	-3480	3052	-4353	1424	9201
789	14852	-3860	3172	-3366	1740	8495
790	14812	-3676	1896	-1937	1585	5900
791	15024	-4344	1464	-1070	1353	4686
792	14796	-4616	1580	-2756	347	4904
793	14468	-5092	2680	-4472	165	4144
794	13608	-4760	1056	-3944	-970	2437
795	14308	-5360	432	-1143	-2043	1596
796	15308	-5868	432	-1105	-1827	1266
797	14976	-6116	1076	-3247	-3058	2165
798	13692	-5504	-352	-1963	-3199	1840
799	14032	-6608	-340	-80	-5372	992
800	15092	-6648	1192	-210	-4911	1396
801	15168	-8176	2588	-936	-1025	2656
802	16016	-8752	-1480	857	1082	4224
803	17048	-8012	-2392	1077	1185	4073
804	15204	-9036	-1480	818	2596	3975
805	13056	-8104	1284	-2713	160	4233
806	13708	-7004	1384	-1404	857	3088
807	14600	-6932	60	-10	2714	1576
808	13812	-7904	-980	-975	2794	1207
809	12400	-7592	660	-2965	1824	2261
810	13896	-7876	260	-2464	2096	2388
811	14148	-7504	-860	-846	1179	1382
812	12252	-8352	-1608	439	-204	36
813	12084	-7216	1968	-271	-465	-61
814	12468	-8184	200	-48	-375	873
815	13184	-7948	-112	-581	-15	-53
816	13208	-8296	-900	-390	-2231	-689
817	12324	-9132	40	176	-1091	-186
818	13452	-8272	112	563	263	2048
819	14904	-7688	116	1638	-1111	2399
820	12512	-8788	16	1333	-99	67
821	12848	-9604	-540	-203	-668	840
822	16004	-9108	1812	-263	1669	3845
823	14788	-8904	1492	-941	3379	2308
824	12440	-8512	-184	834	2708	-1299
825	13624	-10276	-120	66	502	-1416
826	15036	-9400	-264	-219	2064	-488
827	14236	-9540	-1560	-1118	2629	-411
828	13292	-8644	-216	-1795	-983	81
829	13116	-8260	2384	-1732	-571	-1284
830	13760	-8956	2200	221	2261	-862
831	15224	-8908	2516	2871	4636	-337
832	12856	-9144	596	2526	5347	-570
833	13116	-10152	408	161	245	-1110
834	15272	-10360	-4	1089	332	406
835	14792	-10616	0	626	684	1120
836	15380	-10440	932	-215	-1059	2034
837	13884	-9832	2724	-1108	-1453	1263
838	12144	-9896	1164	42	-974	461
839	14152	-8312	1392	398	-795	350
840	13632	-8856	508	-161	680	-1155
841	12532	-9180	-32	-670	-1398	-2140
842	14208	-8616	1380	-1542	-2463	-1723
843	14128	-8444	1920	-693	348	-1542
844	13988	-8748	1036	295	1252	-1205
845	14896	-8436	1452	364	749	-1097
846	14044	-9168	-208	-35	543	-1642
847	13788	-8740	336	-537	-755	-1226
848	14460	-8276	216	-480	-1500	-1033
849	13104	-8520	856	-19	-564	-1791
850	13600	-8420	-164	675	-1341	-2129
851	15612	-8512	-36	1257	-2650	-2195
852	14456	-8344	-720	1054	-1242	-3322
853	14872	-8212	-1572	117	-3478	-2957
854	15312	-6996	916	-320	-3356	-2835
855	14304	-7616	-744	1674	-1043	-3791
856	14760	-7956	-1244	1235	-2969	-3847
857	15424	-8136	-1128	940	-2138	-3298
858	14896	-8068	-788	-429	-2856	-2530
859	15888	-7364	-1544	-72	-4379	-2859
860	16440	-6752	-1060	32	-3358	-3342
861	15280	-7352	-2768	-1535	-3195	-2724
862	15840	-5960	-1300	-2640	-4679	-1363
863	15412	-4676	-1028	-2561	-4177	-1607
864	14988	-5680	-52	-2246	-3525	-1941
865	16236	-5280	228	-2270	-3054	-1160
866	16960	-6040	284	-993	94	272
867	15084	-5904	-900	-1388	634	581
868	15216	-5344	-1728	282	-1066	-154
869	16252	-5152	-1632	450	-2542	-775
870	15516	-5460	-2188	74	-985	-764
871	15612	-4988	-3260	1394	-827	-532
872	15232	-4932	-3416	629	-2616	-1778
873	15052	-5880	-2052	245	-4368	-921
874	15520	-5392	-1312	521	-2519	-519
875	15560	-6748	-3180	1601	-677	87
876	14944	-5576	-3444	1881	-1255	104
877	14328	-5616	-2312	162	-101	212
878	15836	-5280	-1324	-154	1144	1646
879	15400	-5272	-2688	-1558	4679	-58
880	14032	-5904	-5156	-942	2730	-927
881	15128	-5764	-3176	-1134	-2133	-452
882	16192	-5172	-1812	-903	-1005	-610
883	15544	-5280	-2144	-1327	1358	-360
884	14536	-5444	-2020	-188	544	676
885	15684	-4792	-944	11	335	-241
886	14792	-5264	-2348	478	243	-71
887	15124	-5364	-2424	251	103	372
888	14876	-5324	-1812	306	707	57
889	15236	-5552	-2080	1218	127	-483
890	15080	-5956	-1052	1790	2071	-1433
891	15564	-6232	-3424	1806	3464	-1268
892	16444	-5808	-4080	574	1379	-1642
893	15508	-6044	-3760	-1044	671	-2223
894	16108	-5168	-2708	72	-439	-1401
895	15904	-4160	-1616	-256	783	-2267
896	15184	-4592	-3204	287	1108	-1457
897	15628	-4416	-2736	-24	-1056	-673
898	16472	-3932	-1464	-661	-69	-846
899	14744	-4704	-2160	-1268	393	71
900	15304	-4792	-2580	-168	525	1106
901	16408	-4008	-1532	13	464	901
902	15268	-4504	-1848	-101	1579	482
903	15084	-3868	-1844	-86	1139	726
904	15000	-4392	-580	-95	2215	-24
905	16004	-5028	-1840	1666	2056	-484
906	15788	-5308	-3236	1999	485	-1896
907	16124	-4780	-1840	-372	-1525	-1650
908	16088	-3348	-400	-2623	-1910	-973
909	14880	-2888	1996	-2762	2196	-2146
910	16288	-3128	3924	5843	13109	-959
911	12596	5292	-960	11088	22062	-1635
912	11868	6824	-192	25318	31257	-272
913	8548	6184	2300	24582	32767	-2700
914	8460	6268	-172	26740	32014	-2641
915	9676	9760	84	27211	20617	-2393
916	9024	10032	1808	25717	11522	-6596
917	10412	9444	1708	25869	5645	-11336
918	12372	13052	2360	19767	-2748	-10600
919	15164	16328	3524	12551	-10427	-12370
920	16572	16952	2504	7886	-16434	-16907
921	18748	18652	4168	5689	-21048	-20484
922	19980	19364	4700	2460	-21490	-23777
923	21296	19520	5156	83	-19460	-25149
924	22232	20372	5276	-1656	-16009	-25602
925	23452	21212	5120	-1637	-12194	-25751
926	22764	20316	4448	-1631	-9994	-24433
927	21896	19848	4364	-2635	-8658	-22518
928	21124	19364	3700	-4334	-9613	-20777
929	20320	19012	3368	-5901	-12514	-20019
930	18920	17432	3388	-7813	-14829	-20052
931	18028	16300	3556	-9235	-15891	-19894
932	17404	15388	3660	-10465	-15565	-19378
933	15480	13296	3924	-10531	-13187	-18677
934	13792	11456	3964	-9580	-9155	-17499
935	12876	10528	3864	-8025	-4788	-15851
936	12584	10268	3836	-5841	-525	-14038
937	10852	8484	3532	-2952	3507	-11789
938	9224	7148	3132	-60	8338	-8365
939	9148	6948	2916	2592	10614	-6454
940	8840	6652	2520	5478	11396	-3932
941	9304	6600	2784	7858	12662	-1014
942	9280	6436	2660	10358	14237	2772
943	9696	6440	2664	12545	15926	7338
944	11296	7804	2888	15674	18743	12196
945	12272	9828	2660	17300	23836	16950
946	13044	10044	3052	20525	29117	23095
947	14024	10892	2876	20953	32767	27302
948	16964	13928	3344	20487	32767	27662
949	18228	15044	2316	20311	32767	28142
950	18504	16556	2508	17156	32767	25217
951	18800	18404	1048	13504	32767	16793
952	19244	19332	560	7485	32767	9727
953	17604	19316	880	-1429	26476	4300
954	16716	18468	1044	-9195	15189	-1901
955	18116	19284	1352	-15751	3531	-5706
956	18224	18420	1812	-22022	-5646	-7176
957	18148	17224	3008	-25741	-8283	-7066
958	18456	16732	2992	-27605	-7322	-4511
959	16308	14064	3760	-26882	-4729	-645
960	16224	14224	3852	-25975	-1057	3219
961	16068	14776	3404	-24789	1173	6711
962	14740	13644	3020	-24429	1359	10022
963	13684	13200	2472	-25153	30	11959
964	12908	13052	2136	-27225	-5138	12839
965	12016	12324	1748	-29521	-11755	11731
966	10932	10876	1380	-32198	-19528	9820
967	10156	9552	1660	-32768	-26427	6949
968	10116	9024	1720	-32768	-30304	3750
969	9880	8164	2380	-32768	-30928	389
970	10008	8156	2984	-31921	-28728	-2704
971	9516	7464	3216	-29051	-23988	-5026
972	9748	7664	3644	-25962	-17456	-6611
973	10248	8500	4164	-23370	-10031	-7955
974	11032	9544	4184	-19860	-2700	-9293
975	11972	10756	4288	-18400	3919	-10955
976	12896	11864	3480	-16700	8224	-12820
977	14140	13620	2672	-16737	8958	-15497
978	14548	14080	2216	-18040	6152	-18135
979	15188	14932	1816	-20132	1078	-20267
980	15752	14892	1304	-23465	-5564	-21167
981	16088	14488	1400	-27286	-12193	-20782
982	16856	14464	1792	-28785	-15675	-19202
983	18084	15136	2428	-28698	-16979	-16826
984	18184	14552	3384	-25969	-14611	-13089
985	18440	14652	4664	-20192	-7927	-8234
986	17896	13904	5220	-12894	2005	-3210
987	16932	13060	5240	-4804	13689	1296
988	17328	13612	5248	3089	25322	4243
989	17932	13912	4300	9191	32767	5500
990	17196	13708	3768	14085	32767	4882
991	16716	13536	2704	16771	32767	2222
992	15120	12668	1608	18590	32767	-1120
993	12800	11108	220	18793	32767	-4133
994	12168	10764	800	18974	29885	-6410
995	10976	9668	768	18814	20942	-7213
996	10216	8376	2464	16987	14523	-6000
997	10496	8196	1980	18403	11033	-3107
998	11120	8816	2500	20204	9594	386
999	11228	8504	3404	23163	10983	4213
1000	11272	8100	3628	26162	16021	7738
1001	12104	8832	3708	27582	21516	11641
1002	12476	9008	3592	28805	28345	14599
1003	12760	9356	2452	29915	32767	16400
1004	12856	10172	3092	29364	32767	15797
1005	13416	10812	2204	28120	32767	13304
1006	14664	12584	2128	26378	32767	10883
1007	13760	12056	1956	24784	32767	5834
1008	14172	12904	1576	22164	32767	1498
1009	14980	13800	2020	19405	32767	-1472
1010	15212	13976	2572	16206	28269	-3212
1011	14796	13260	2976	13976	26154	-3435
1012	15296	13840	3108	12199	25174	-2991
1013	15716	14136	3336	10952	25345	-2781
1014	15024	13660	3444	9356	26022	-2915
1015	15856	14936	3448	7059	26290	-3682
1016	15524	14944	3116	3998	24996	-4904
1017	14472	14500	2808	28	22132	-6910
1018	14392	15012	2104	-6447	14037	-9415
1019	14112	14920	1688	-13034	6052	-11264
1020	12712	13348	980	-21125	-3158	-11975
1021	11848	12036	332	-29022	-13307	-11922
1022	12476	12076	-128	-32768	-23729	-12497
1023	12172	10460	-848	-32768	-32768	-12513
1024	11896	8756	-708	-32768	-32768	-12310
1025	13140	8760	-984	-32768	-32768	-11905
1026	14056	8416	-924	-32768	-32768	-11295
1027	13620	6884	-444	-32768	-32768	-10350
1028	14036	7560	-180	-32768	-32768	-10112
1029	14976	8400	476	-32768	-32768	-9867
1030	14044	7320	1508	-32768	-32768	-9265
1031	13612	7104	1780	-32768	-32768	-7375
1032	13920	8252	2844	-32768	-32768	-5684
1033	13668	8844	3732	-32768	-32768	-3917
1034	13060	9076	4428	-31811	-24930	-1458
1035	12952	9516	4496	-25852	-13846	821
1036	13992	11344	5132	-18993	-1801	2563
1037	14244	11976	5484	-14488	10866	2999
1038	14324	12856	4120	-9494	20721	2502
1039	15096	14160	3688	-6425	26463	-893
1040	15156	14432	2460	-4694	27036	-5134
1041	14836	14248	1836	-4623	22891	-8863
1042	15324	14792	1616	-5185	16373	-12347
1043	15176	14216	1796	-6415	8512	-14188
1044	14328	12656	2224	-7863	2745	-13823
1045	14288	11852	2536	-7724	43	-11248
1046	14548	11768	3084	-3723	-234	-7940
1047	14784	11464	4136	2253	3281	-4629
1048	15012	11252	4764	8998	10173	-532
1049	14712	10296	5368	15191	19496	4093
1050	14560	10324	5068	20322	29732	7523
1051	14948	10648	3936	24591	32767	8927
1052	14800	10856	2640	29027	32767	8248
1053	13840	10708	1996	30867	32767	4996
1054	12952	10348	936	30971	32767	2184
1055	11304	10244	372	30033	32767	-68
1056	10796	9640	552	29353	29220	-2423
1057	10028	8420	944	27136	21259	-2740
1058	10720	8588	1952	27102	15870	-544
1059	12568	9600	3920	27411	15537	2183
1060	12564	9576	3756	29417	16589	6848
1061	13016	9852	4036	30604	21964	10851
1062	13476	9948	3900	30504	29368	14261
1063	13856	10416	3108	31068	32767	16424
1064	14288	11772	3380	28886	32767	15227
1065	14308	12336	1640	26674	32767	11559
1066	13604	12996	1768	23286	32767	5042
1067	13304	13436	1136	19560	32767	-3213
1068	13100	13936	1268	14712	26951	-9414
1069	13348	14280	1708	8682	16573	-13673
1070	14244	14344	1960	2242	7353	-16121
1071	14036	13328	2304	-4062	-155	-15676
1072	14080	12480	2584	-7752	-4120	-13631
1073	14344	12580	3108	-9596	-4879	-11001
1074	14020	11524	3816	-9904	-3762	-7343
1075	13076	11120	3804	-9671	-1644	-3396
1076	13588	11780	4004	-10494	1410	184
1077	13612	12152	3636	-10990	4037	3550
1078	13200	12636	3440	-12112	4845	5822
1079	12996	13032	3068	-14851	4204	6000
1080	13188	13536	2644	-18152	848	5217
1081	11848	12732	2096	-22701	-4501	3674
1082	11420	12216	1712	-28687	-11487	1098
1083	11560	11956	1424	-32768	-18610	-1188
1084	11100	11792	908	-32768	-25415	-4300
1085	11320	10228	896	-32768	-31258	-6938
1086	12080	10320	900	-32768	-32768	-9156
1087	12000	9172	964	-32768	-32768	-10591
1088	12516	9316	1080	-32768	-32768	-10971
1089	13716	10224	1096	-32768	-32768	-11295
1090	13416	9508	1052	-32768	-32768	-11495
1091	13096	9000	1132	-32768	-32768	-10966
1092	14044	10392	1068	-32768	-32768	-10666
1093	13776	9968	1612	-32768	-32768	-10864
1094	13432	9488	2204	-32768	-32768	-10509
1095	14016	10492	2836	-32768	-29444	-9683
1096	14060	10812	3564	-32768	-23088	-8552
1097	14180	11128	3896	-32768	-15674	-7097
1098	14356	11788	4040	-31712	-8419	-5370
1099	14380	12264	3900	-28194	-1702	-4050
1100	14316	12492	3496	-24004	2010	-2722
1101	14724	13112	3120	-20884	3666	-2380
1102	14308	12748	2416	-18712	2805	-1703
1103	13512	11812	2328	-16848	450	-684
1104	13040	11372	2460	-14560	-1806	225
1105	13268	11204	2380	-11612	-3816	1307
1106	13448	11224	2936	-8127	-4691	2807
1107	13876	11284	3552	-3722	-3145	4435
1108	13976	11220	3936	973	672	6555
1109	13976	11064	4460	6771	6655	8444
1110	13584	10572	4380	12879	15331	10154
1111	13212	9860	4180	17866	23592	11563
1112	13528	10176	3704	22080	31133	11781
1113	13356	10440	2932	26040	32767	10635
1114	12672	9800	2036	27623	32767	8567
1115	12152	9808	1492	29153	32767	6636
1116	12352	10372	1544	29763	32767	4471
1117	11960	10300	1828	30046	28191	2958
1118	11676	9616	1808	29951	23475	2978
1119	12048	9704	2284	30714	20906	4260
1120	12660	9776	2692	31660	20583	6949
1121	12992	9800	2984	32767	22492	10782
1122	14068	10260	3224	32767	26418	14310
1123	14604	10936	3264	32767	31313	17192
1124	14636	10988	3084	32767	32767	18974
1125	14868	11628	2548	32767	32767	18354
1126	14772	12236	2160	32241	32767	16027
1127	13800	11944	1304	29374	32767	12791
1128	13404	12372	1464	25940	32767	8794
1129	13600	12928	1480	22325	31805	4955
1130	13152	12784	1996	18149	24761	2167
1131	12960	12432	2360	15267	20035	297
1132	13684	12988	3040	12223	16747	-355
1133	13744	12588	3180	10041	15067	225
1134	12992	11660	3496	8353	15782	926
1135	13404	12080	3636	6907	17025	1520
1136	13420	12224	3580	5883	18250	1849
1137	12616	11724	3316	4227	19480	1677
1138	12852	12312	3064	1522	19351	1148
1139	12800	12688	2688	-1774	16871	61
1140	12072	12420	2300	-5903	12475	-1106
1141	11928	12456	1768	-10973	6519	-2376
1142	11668	12364	1132	-16850	-1902	-3101
1143	11200	11496	516	-24048	-12534	-3481
1144	10548	10500	148	-30363	-23075	-4828
1145	11052	9984	-12	-32768	-32768	-6582
1146	12324	9932	40	-32768	-32768	-8505
1147	13004	9572	72	-32768	-32768	-10913
1148	14036	9072	64	-32768	-32768	-12273
1149	15048	9680	1032	-32768	-32768	-13703
1150	15112	9368	1476	-32768	-32768	-14290
1151	14504	9048	2552	-32768	-32768	-13078
1152	14324	9276	2524	-32768	-32768	-11162
1153	13984	9580	3188	-32768	-32768	-8310
1154	13576	9780	3472	-32768	-28017	-5945
1155	13756	10588	3232	-32399	-22118	-3998
1156	13464	10948	4096	-28271	-16103	-2351
1157	13628	11568	4224	-23923	-8004	-1108
1158	14824	13432	4184	-20356	-3193	-1399
1159	14084	12812	4096	-17939	1815	-3001
1160	13388	12284	3648	-15741	5503	-3664
1161	14164	13468	3316	-13947	7821	-5029
1162	13716	12996	2932	-12995	7966	-7060
1163	13084	11788	2772	-11444	6715	-8282
1164	13760	12384	2760	-9851	5259	-8872
1165	13704	12176	2692	-9092	3136	-8292
1166	12608	10564	2760	-7541	2169	-6516
1167	12908	10272	2960	-2488	3305	-3299
1168	12764	10064	3220	1934	4733	-611
1169	12396	9404	3568	7434	8053	2371
1170	12580	9456	3920	12288	12832	5691
1171	13548	10224	3836	16555	18628	8678
1172	13144	9976	3684	20310	24260	11135
1173	13116	10032	3332	23224	29148	12235
1174	13000	10308	2472	25140	32226	11994
1175	12916	10796	2364	26078	32767	10759
1176	12372	10768	1976	25634	31500	8793
1177	11624	10772	1596	24353	27559	7000
1178	11692	11100	1580	22514	21610	5392
1179	11516	10736	2068	20964	15773	4023
1180	11628	10460	2424	19580	11743	3871
1181	12504	10964	2952	19174	9663	4889
1182	13344	11512	3516	19081	9732	6875
1183	13452	11104	4076	20315	12735	9135
1184	13352	10808	4164	21173	17651	11358
1185	14372	11700	3704	22702	23212	13130
1186	14732	12116	4352	22706	29747	13551
1187	13844	11428	3064	22190	32767	13286
1188	13944	12288	2792	20682	32767	11306
1189	14388	12960	2184	19018	32767	7832
1190	13324	12792	2140	16163	32767	4152
1191	12836	12600	1976	12737	28058	883
1192	13180	12984	1688	9010	21486	-1483
1193	12492	12236	1892	4634	14212	-2432
1194	11636	11152	2036	766	8202	-2152
1195	11620	11048	1848	-2196	3150	-1104
1196	12752	11724	2620	-4560	-1409	161
1197	11912	10868	2924	-6454	-3995	1703
1198	12028	11124	2840	-8479	-5237	3002
1199	12444	11536	3052	-10061	-6360	4245
1200	11940	11328	3044	-11536	-7316	5136
1201	11356	10780	3124	-13500	-8147	5310
1202	11912	11556	3012	-14929	-9203	4596
1203	11980	11888	2864	-16991	-11486	3624
1204	11432	11020	2388	-25123	-19916	-2586
1205	11372	10736	2232	-27243	-22880	-5108
1206	12288	11284	2416	-29303	-25649	-7600
1207	12356	11200	2124	-31804	-28148	-9805
1208	12412	10632	2152	-32768	-29054	-11720
1209	13124	11232	1968	-32768	-29902	-13219
1210	13912	11536	2216	-32768	-30066	-14660
1211	13876	11036	2220	-32768	-29237	-15122
1212	13960	10884	2416	-32768	-27698	-14579
1213	14276	11304	2280	-32768	-25838	-13800
1214	14016	11076	2248	-32768	-24389	-12921
1215	13852	10920	2240	-32768	-22749	-11494
1216	14192	11312	2368	-32768	-21190	-9930
1217	14024	11248	2468	-31936	-19607	-8202
1218	13428	10812	2576	-29332	-17621	-6540
1219	13424	10812	2920	-25903	-15059	-4980
1220	13596	10996	3092	-21938	-12485	-3409
1221	13252	10888	3452	-17564	-8985	-1860
1222	12912	10316	3564	-12946	-5034	-188
1223	13064	10508	3636	-8151	-753	1344
1224	13200	10808	3660	-2732	3860	2899
1225	13036	10612	3696	1864	8090	4076
1226	12512	10308	3588	5948	11838	5048
1227	12364	10156	3380	9739	15188	5692
1228	12352	10248	3112	13065	17490	6057
1229	12512	10288	3052	16031	19023	6129
1230	12176	10172	2744	18247	19781	6262
1231	12192	10268	2516	20280	20145	6308
1232	12208	10304	2416	21884	19869	6381
1233	12524	10552	2656	23286	19362	6561
1234	12220	10248	2672	24449	19029	7074
1235	12796	10700	2820	25645	19272	7665
1236	12488	10244	2844	26575	19778	8644
1237	12172	9844	3196	27589	21363	9714
1238	13520	11132	2936	28769	23146	10491
1239	13532	11252	2996	29026	24410	11275
1240	12896	10484	3040	29181	26543	11536
1241	13704	11592	2744	29016	27818	11450
1242	13480	11428	2832	28162	27947	11156
1243	12940	10968	2620	27293	28718	10187
1244	13424	11772	2400	25978	28091	9372
1245	13204	11684	2784	24721	26982	8353
1246	12808	11276	2604	23098	26426	7201
1247	13132	11872	2748	21273	25141	6509
1248	12680	11344	2628	19431	23962	5842
1249	12132	10996	2644	17517	23013	5122
1250	12576	11612	2708	15654	21528	4449
1251	12496	11716	2880	13616	19879	3683
1252	11792	11244	2616	11218	18199	3093
1253	11960	11420	2588	8079	15813	2510
1254	11976	11676	2572	5205	12745	1926
1255	11636	11392	2504	1896	9106	1402
1256	11260	11260	2416	-1773	5088	922
1257	11344	11376	2176	-5639	352	563
1258	11392	11448	2048	-9681	-5228	149
1259	11812	11832	1940	-13850	-11452	-426
1260	11956	11680	1804	-17986	-18084	-1133
1261	11592	10996	2016	-21664	-24001	-2106
1262	12120	11176	1880	-24765	-28836	-3500
1263	13100	11544	1888	-27253	-32768	-4975
1264	12944	10864	2108	-29094	-32768	-6481
1265	12996	10464	2604	-29861	-32768	-7572
1266	13724	11048	2752	-29846	-32768	-8265
1267	13260	10292	3076	-29150	-31771	-8220
1268	12936	10040	3376	-28025	-27920	-7549
1269	13428	10856	3516	-26648	-23571	-6524
1270	13140	10780	3564	-24886	-19586	-5542
1271	12360	10324	3224	-23212	-16108	-4634
1272	13068	11484	3500	-22017	-13467	-4382
1273	12972	11600	3044	-20825	-12284	-4575
1274	12112	10848	3184	-20393	-11674	-4931
1275	12696	11520	3208	-19734	-10935	-5796
1276	12852	11424	3056	-19551	-11562	-6628
1277	12364	11092	3184	-19188	-11669	-7914
1278	12188	10752	2904	-18123	-11236	-8453
1279	12660	11104	3004	-17251	-10644	-8682
1280	12756	10900	3160	-15948	-9728	-8614
1281	13036	11068	3324	-13702	-8257	-7771
1282	13196	11076	3440	-11260	-6565	-6445
1283	12776	10484	3484	-8441	-4245	-4668
1284	12628	10108	3508	-4810	-1543	-2504
1285	12240	9872	3356	-757	1236	-271
1286	12324	9824	3796	3652	4361	2031
1287	12444	9808	3652	7867	8135	4334
1288	12816	10308	3872	11724	12088	6655
1289	12924	10380	3560	14960	15888	8587
1290	12716	10552	3364	17584	19190	9875
1291	12420	10396	2952	19572	21647	10330
1292	12828	11024	2708	20655	22321	10209
1293	12380	10864	2476	20780	22073	9280
1294	12208	11116	2468	20681	20616	8098
1295	11988	11220	2336	19712	18353	6854
1296	12196	11444	2452	18479	14267	5304
1297	12116	10964	2860	17838	12160	4543
1298	12636	11452	3144	17687	11237	4279
1299	12696	11164	3292	17508	11445	4578
